EQ,act_acc,action,b_type,group,human_act,mag0,mag1,nll,p_s,pi_0,pi_1,pi_comp,rew,rt,run,state,sub_id,trial
0.30518866049203686,0.6891593890682812,1.0,0,CON,1.0,0.35,0.42,0.37228270080581477,0.06277742567043583,0.8711096388518236,0.2733124418296653,0.2764075455241799,0.0,676.0,0.0,0,n28,99
0.627845210815112,0.5816330122191625,1.0,0,CON,1.0,0.5,0.82,0.5419155933365997,0.44662322074155797,0.8771836619351728,0.04806200133861263,0.42849239253254845,0.82,774.0,0.0,1,n28,100
0.33185269015046037,0.6873568853492572,1.0,0,CON,1.0,0.42,0.39,0.3749016378758358,0.2637056833728032,0.7800911539257398,0.14522540972677003,0.20309999963971026,0.39,751.0,0.0,1,n28,101
0.4540081421985381,0.851049703404918,1.0,0,CON,1.0,0.29,0.54,0.1612847462331002,0.15570325100350613,0.6075896528125574,0.06436908876016642,0.2107962281960834,0.54,1402.0,0.0,1,n28,102
0.10500719120152721,0.6975274556409142,1.0,0,CON,1.0,0.85,0.05,0.3602134031352741,0.0919339396215726,0.9031547327251234,0.2416585987151051,0.08306124151968677,0.05,857.0,0.0,1,n28,103
0.977316267481527,0.9437403703417708,1.0,0,CON,1.0,0.96,0.99,0.05790418208232845,0.054281777675616025,0.914055251962796,0.007024381608750382,0.26891652435707936,0.99,1013.0,0.0,1,n28,104
0.46666310560966723,0.9406033611621977,1.0,0,CON,1.0,0.74,0.48,0.061233736054017156,0.032050311340444254,0.7814977840655607,0.03548675302969709,0.12505840784464098,0.0,869.0,0.0,0,n28,105
0.8785288948682175,0.6287741412647043,1.0,0,CON,1.0,0.95,0.93,0.46398316265565304,0.42848060229684104,0.8593649825926155,0.00525727282971096,0.6179716748932095,0.93,953.0,0.0,1,n28,106
0.5292631425566536,0.9115065001490348,1.0,0,CON,1.0,0.33,0.68,0.09265655362276354,0.252993496068273,0.3188525586622345,0.010476316154548167,0.10217140329807232,0.68,879.0,0.0,1,n28,107
0.4797421549098733,0.873976647151829,1.0,0,CON,1.0,0.87,0.46,0.13470162318949044,0.14937831189964965,0.7370241884049177,0.018725038378231352,0.21805716309229797,0.46,788.0,0.0,1,n28,108
0.09236253222428714,0.9302039332382349,1.0,0,CON,1.0,0.32,0.1,0.07235143382198418,0.08819942177472963,0.22033621065764786,0.055234161491486584,0.012327817425300144,0.1,748.0,0.0,1,n28,109
0.954903568640165,0.9659868416702734,1.0,0,CON,1.0,0.85,0.98,0.03460506632173631,0.052076756675511045,0.6219453968227251,0.0017134923585571163,0.11064180959920389,0.98,1125.0,0.0,1,n28,110
0.2866158991749909,0.9796191722754121,1.0,0,CON,1.0,0.24,0.3,0.020591382560924004,0.03074837148895467,0.11772131663381741,0.01729281484345891,0.01644502664173618,0.0,890.0,0.0,0,n28,111
0.2028904608003948,0.9311507453351366,1.0,0,CON,1.0,0.36,0.32,0.07133409715911035,0.427711880648922,0.1436853184953913,0.01291890678762213,0.042893468841885704,0.0,837.0,0.0,0,n28,112
0.21036475140690925,0.9547332771446501,1.0,0,CON,1.0,0.19,0.6,0.04632326845839744,0.6620963205875476,0.06649875208524009,0.003664191458943936,0.016124023654504247,0.6,891.0,0.0,1,n28,113
0.5966465163763053,0.924164788726245,1.0,0,CON,1.0,0.57,0.91,0.07886488046431406,0.39093032912453657,0.19254685180444348,0.0009240439195431125,0.10258221233510395,0.0,622.0,0.0,0,n28,114
0.1620445958845781,0.9304059437133547,1.0,0,CON,1.0,0.44,0.37,0.07213428945613298,0.6403789003330761,0.10552122760602418,0.005618381658848151,0.057688342636270915,0.37,1012.0,0.0,1,n28,115
0.18832104227689267,0.9620615472894412,1.0,0,CON,1.0,0.45,0.28,0.03867685189161312,0.37810742408213677,0.08989939083271617,0.006346474888242865,0.0317564220999716,0.0,752.0,0.0,0,n28,116
0.2177726964999379,0.9397585105062565,1.0,0,CON,1.0,0.52,0.51,0.06213234044024867,0.6328077021060423,0.09393762196184208,0.0021706304934383377,0.06584793047329822,0.0,663.0,0.0,0,n28,117
0.20399961911793132,0.8817056333842341,1.0,0,CON,1.0,0.72,0.55,0.1258970276794044,0.7831937719570836,0.15062301109012854,0.0015099308701117264,0.20161494367529473,0.0,1144.0,0.0,0,n28,118
0.20539884440119488,0.8906687373005906,1.0,0,CON,0.0,0.72,0.99,2.213372898170356,0.871988217651091,0.12534715879323013,0.00023448713174427965,0.18788391951084427,0.0,710.0,0.0,0,n28,119
0.05428326995201764,0.9907030299832842,1.0,0,CON,0.0,0.07,0.71,4.678066736562992,0.9244163022065,0.01001282316212658,0.0005418239082082082,0.0007260714289834034,0.0,684.0,0.0,0,n28,120
0.045497648210037205,0.97279852655809,1.0,0,CON,0.0,0.41,0.77,3.6044841364889066,0.9553721128843587,0.02845577685956479,0.0003499556181380148,0.020445637811820596,0.0,613.0,0.0,0,n28,121
0.1274156930648426,0.8778404780473323,1.0,0,CON,0.0,0.89,0.71,2.1024275313679928,0.9736497635528796,0.12545597316522034,0.0003545829303326164,0.28236558667379086,0.0,683.0,0.0,0,n28,122
0.02915035023240698,0.9679395291570817,1.0,0,CON,0.0,0.56,0.72,3.440131445604198,0.9844416797277458,0.032562793180325185,0.0002763812401666754,0.038849731960823086,0.0,793.0,0.0,0,n28,123
0.01272838911644458,0.9848573133786501,1.0,0,CON,0.0,0.41,0.71,4.190237594843045,0.9908136942080271,0.015280928410901945,0.00023224696237721825,0.011350381946342795,0.0,1075.0,0.0,0,n28,124
0.10277124827353383,0.9009013238777431,1.0,0,CON,0.0,0.99,0.86,2.311639196743935,0.9945760073949547,0.09963853385911904,0.00010710449102261071,0.26635504430149176,0.86,736.0,0.0,1,n28,125
0.1416739796937293,0.9767154846642853,1.0,0,CON,0.0,0.78,0.3,3.759966717206566,0.587240728909723,0.03915290193881742,0.0007082497782796996,0.04538565629187627,0.0,686.0,0.0,0,n28,126
0.24691870652920347,0.9555426026037628,1.0,0,CON,0.0,0.95,0.84,3.1132239102558357,0.7562890584358873,0.058759219761450335,7.567328862721484e-05,0.11427099411857548,0.0,1328.0,0.0,0,n28,127
0.1482840735166482,0.988077336122519,1.0,0,CON,0.0,0.61,0.98,4.429314162658347,0.8561025101115761,0.01392058653274491,3.623971882138287e-05,0.016677602445314528,0.0,803.0,0.0,0,n28,128
0.057595613593330555,0.997289855078503,1.0,0,CON,0.0,0.25,0.67,5.910753168953174,0.9150366927996878,0.0029530710128257533,9.388274281194808e-05,0.0009588774949645736,0.0,1363.0,0.0,0,n28,129
0.0255851342491399,0.992198017163684,1.0,0,CON,0.0,0.58,0.42,4.853377367808324,0.9498339854572032,0.00820379250661068,0.00019419329972289212,0.010044063921349598,0.42,1319.0,0.0,1,n28,130
0.3031447777008068,0.993693125935321,1.0,0,CON,0.0,0.72,0.68,5.066115119047288,0.560823102322853,0.011199306376528707,5.9302570030251174e-05,0.011316506177829786,0.68,808.0,0.0,1,n28,131
0.3085730977204801,0.9982685076155606,1.0,0,CON,0.0,0.56,0.46,6.358771592376073,0.3311342370505238,0.005007545816062008,0.0001096221771299907,0.002236963608937401,0.46,740.0,0.0,1,n28,132
0.3299776264995682,0.9994775746881006,1.0,0,CON,0.0,0.4,0.41,7.557028528076008,0.19551598800562528,0.0022313603170235536,0.00010709808229297942,0.0004977934501438362,0.41,1232.0,0.0,1,n28,133
0.4692625187616545,0.999285973889302,1.0,0,CON,1.0,0.71,0.53,0.0007142811487511991,0.11544110299891244,0.005761471604267637,5.5299284163338016e-05,0.0013621787746141418,0.53,1592.0,0.0,1,n28,134
0.8016932592012365,0.9995744468618155,1.0,0,CON,1.0,0.78,0.86,0.00042564371161798016,0.06816142453384469,0.006065765524131982,1.2987141217460061e-05,0.0010710418940207355,0.86,859.0,0.0,1,n28,135
0.3167067946069825,0.9998895387817787,1.0,0,CON,1.0,0.33,0.33,0.00011046731951100957,0.040245455680779266,0.000912852306628206,7.681449554824281e-05,0.00010862993418437015,0.33,1040.0,0.0,1,n28,136
0.8397266814888874,0.9998130294981277,1.0,0,CON,1.0,0.95,0.86,0.00018698798303562372,0.02376265921715483,0.007518250193844083,8.519326457941925e-06,0.0006367911385550724,0.0,808.0,0.0,0,n28,137
0.30549397808925927,0.9999039128266158,1.0,0,CON,1.0,0.03,0.53,9.609179005234475e-05,0.42358721371955355,0.00019445971144216304,2.3796359762169163e-05,5.968170384774559e-05,0.0,573.0,0.0,0,n28,138
0.3132235252480064,0.9996661694639638,1.0,0,CON,1.0,0.34,0.92,0.00033388626985370187,0.6596609386799783,0.0005037615949851232,4.4622836163308565e-06,0.00022546968736207105,0.92,708.0,0.0,1,n28,139
0.17708443878391306,0.9998345257787797,1.0,0,CON,1.0,0.31,0.29,0.00016548791358971763,0.3894923742211999,0.0003646405674621005,3.840984104346763e-05,8.816417919685312e-05,0.29,1299.0,0.0,1,n28,140
0.7163503998508189,0.9996819172226106,1.0,0,CON,1.0,0.72,0.93,0.0003181333764461406,0.2299731584532454,0.0013736891541844458,2.8195690741063453e-06,0.0006197767126239222,0.93,1030.0,0.0,1,n28,141
0.743242351672796,0.9999483583058394,1.0,0,CON,1.0,0.42,0.86,5.164302763880584e-05,0.13578610804566263,0.0003614165802517926,2.969569650502564e-06,9.218680089895827e-05,0.86,1101.0,0.0,1,n28,142
0.29447299755806344,0.9998359234665394,1.0,0,CON,1.0,0.91,0.32,0.00016408999548759353,0.08017399622720262,0.001837272732635645,1.8237184268662078e-05,0.00037910118450488746,0.32,694.0,0.0,1,n28,143
0.12385869711620973,0.9999456817508422,1.0,0,CON,1.0,0.64,0.13,5.43197244473226e-05,0.04733819802006486,0.0005411250482265559,3.0128598009848584e-05,4.224633023923754e-05,0.0,678.0,0.0,0,n28,144
0.3769112608421273,0.9999041463413333,1.0,0,CON,1.0,0.45,0.67,9.585825292223774e-05,0.4375072323889387,0.0002149525568324338,3.218459927532633e-06,9.809152882114691e-05,0.67,1080.0,0.0,1,n28,145
0.585945171127255,0.9999520714178145,1.0,0,CON,1.0,0.46,0.79,4.7929730796693066e-05,0.25832320922791974,0.0001807657853511403,1.6618888582412913e-06,6.118793205487243e-05,0.79,867.0,0.0,1,n28,146
0.330608120095237,0.9998869919807085,1.0,0,CON,1.0,0.88,0.39,0.0001130144051788038,0.1525252052667524,0.0007073738648223901,6.036374640068475e-06,0.00026173303234733775,0.39,869.0,0.0,1,n28,147
0.35487885264479047,0.9999876393742878,1.0,0,CON,1.0,0.38,0.39,1.2360702105356828e-05,0.09005748384435358,8.785136493172141e-05,4.889268009025896e-06,1.3526774021542558e-05,0.39,1642.0,0.0,1,n28,148
0.8048109343964348,0.9999862855391277,1.0,0,CON,1.0,0.71,0.85,1.3714554916361137e-05,0.05317383695495939,0.0002453623746575692,7.050945499848279e-07,3.601175688667267e-05,0.85,816.0,0.0,1,n28,149
0.43588004168812994,0.99998656720468,1.0,0,CON,1.0,0.86,0.45,1.3432885540759447e-05,0.03139613517738627,0.00034883653372896266,2.561084507564014e-06,3.1567165841843965e-05,0.0,659.0,0.0,0,n28,150
0.4748208249322752,0.9998482248737252,1.0,0,CON,1.0,0.92,0.83,0.00015178664528487,0.4280943483715772,0.0003538705047492428,4.986191962316858e-07,0.0003813871334729572,0.83,599.0,0.0,1,n28,151
0.6276774603711195,0.99999552207805,1.0,0,CON,1.0,0.16,0.84,4.477931975941484e-06,0.2527654350302732,1.6565757840036776e-05,3.8899560665320915e-07,6.208784934831356e-06,0.0,1009.0,0.0,0,n28,152
0.3926725800226736,0.9999851548051412,1.0,0,CON,1.0,0.34,0.89,1.4845305049832578e-05,0.5588003658476467,2.6359967994309667e-05,2.6118584645297357e-07,1.0920372679937409e-05,0.89,820.0,0.0,1,n28,153
0.5025474356651759,0.9999924465217599,1.0,0,CON,1.0,0.35,0.75,7.553506767768075e-06,0.3299399258734387,2.2167062723740352e-05,3.5769808949198457e-07,7.338453258612958e-06,0.0,811.0,0.0,0,n28,154
0.26911468326965554,0.9999077831996912,1.0,0,CON,1.0,0.92,0.68,9.22210525393472e-05,0.6043675260435595,0.00015233735800041263,3.7673381177113754e-07,0.00022999016311950777,0.0,834.0,0.0,0,n28,155
0.030369651924725148,0.9999917797146667,1.0,0,CON,0.0,0.25,0.13,11.708905637431219,0.7664014608646432,9.99364312415452e-06,2.4021667496648747e-06,2.6014943007580556e-06,0.0,924.0,0.0,0,n28,156
0.10210352485863781,0.9999508888941061,1.0,0,CON,0.0,0.77,0.74,9.921425359455396,0.8620733102607224,5.693702239616782e-05,1.9734048941149233e-07,9.576858559372973e-05,0.0,699.0,0.0,0,n28,157
0.050491977218840765,0.9999961402099125,1.0,0,CON,0.0,0.13,0.62,12.464897757388647,0.918562111677369,4.179762590966406e-06,2.5072526143496395e-07,5.317077891662565e-07,0.0,823.0,0.0,0,n28,158
0.03511638202801362,0.9999773245069017,1.0,0,CON,0.0,0.65,0.73,10.69422581585104,0.9519155453742418,2.38141187471259e-05,1.344148274909943e-07,3.46638243304363e-05,0.73,736.0,0.0,1,n28,159
0.4160518451338195,0.9999961869130516,1.0,0,CON,0.0,0.37,0.95,12.477071474213373,0.5620521454064005,6.7470587833640194e-06,4.769536775343874e-08,3.060076071987107e-06,0.95,796.0,0.0,1,n28,160
0.4209441224668804,0.9999833263688676,1.0,0,CON,0.0,0.96,0.63,11.001682060532758,0.33185991729102576,4.9984619591139924e-05,1.2832549856702533e-07,4.422807827303797e-05,0.63,790.0,0.0,1,n28,161
0.3779063963416474,0.9999989127663131,1.0,0,CON,1.0,0.39,0.47,1.0872342778973421e-06,0.19594446103354793,4.7713285666071575e-06,1.8943751399697648e-07,1.1167178268540723e-06,0.0,574.0,0.0,0,n28,162
0.23262960956003145,0.9999956338051045,1.0,0,CON,1.0,0.59,0.49,4.366204427378713e-06,0.5252508030800956,8.18392948496275e-06,1.4234749944285525e-07,5.918888704322101e-06,0.0,588.0,0.0,0,n28,163
0.24387297399324054,0.9999973746910953,1.0,0,CON,0.0,0.43,0.87,12.850311990821508,0.7196875227477315,3.6370512379612104e-06,2.7713747635674194e-08,2.2965579235602565e-06,0.0,844.0,0.0,0,n28,164
0.1357170883112765,0.9999994263702193,1.0,0,CON,0.0,0.04,0.82,14.371281629989886,0.8344913789995098,6.820298344961824e-07,2.7078732295629776e-08,8.498278624023017e-08,0.0,886.0,0.0,0,n28,165
0.059611623329813,0.9999988140285585,1.0,0,CON,0.0,0.27,0.61,13.644948337415247,0.9022765454681085,1.3091984125748923e-06,4.8221999760218293e-08,4.7520693552085107e-07,0.0,948.0,0.0,0,n28,166
0.03288959270879389,0.9999985968314264,1.0,0,CON,0.0,0.36,0.57,13.47677761185254,0.9422998420993528,1.4863103550077267e-06,4.538221053875193e-08,8.67848753660756e-07,0.0,713.0,0.0,0,n28,167
0.017380649483173922,0.9999932176226983,1.0,0,CON,0.0,0.83,0.51,11.901182883006147,0.9659313289966318,7.019969911032503e-06,4.603748654815198e-08,1.4640458040182274e-05,0.0,1066.0,0.0,0,n28,168
0.017500979002324456,0.9999989698722344,1.0,0,CON,0.0,0.38,0.87,13.785827719101288,0.9798843818428663,1.051076472393093e-06,9.66145910735691e-09,6.901406989785749e-07,0.0,743.0,0.0,0,n28,169
0.008082608254746094,0.9999933774471261,1.0,0,CON,0.0,0.93,0.68,11.925029631834077,0.9881228682561876,6.7019633991167544e-06,1.5961525600913262e-08,1.6686560437143625e-05,0.68,772.0,0.0,1,n28,170
0.12497123436458442,0.9999992443536414,1.0,0,CON,0.0,0.54,0.3,14.095692349620697,0.583430516212625,1.2567748661891457e-06,5.378586452581234e-08,8.703081883689192e-07,0.3,712.0,0.0,1,n28,171
0.5965212974762714,0.9999993081916974,1.0,0,CON,0.0,0.72,0.91,14.183956938972313,0.3444826328620884,1.999844959965995e-06,4.41856415500054e-09,1.2933811054289154e-06,0.91,1990.0,0.0,1,n28,172
0.6133839535423892,0.9999999713386902,1.0,0,CON,0.0,0.02,0.77,17.367717717192466,0.20339745873071371,1.1721296580157607e-07,6.051311778489772e-09,6.794281916508801e-08,0.0,659.0,0.0,0,n28,173
0.24928491162867905,0.9999997011070623,1.0,0,CON,1.0,0.49,0.53,2.988929824019445e-07,0.5296513755528922,5.53610490421632e-07,1.2059948016333962e-08,3.1691928414456434e-07,0.0,878.0,0.0,0,n28,174
0.14163447062239665,0.9999995759295472,1.0,0,CON,0.0,0.56,0.51,14.673366233220786,0.7222858112317999,5.830743144690651e-07,1.0529345264003959e-08,5.264450477221595e-07,0.51,957.0,0.0,1,n28,175
0.28103038144552467,0.9999998078760599,1.0,0,CON,0.0,0.54,0.49,15.4651251520344,0.42646880994031156,4.381362943949787e-07,9.193006566384916e-09,2.3449679046239552e-07,0.49,1484.0,0.0,1,n28,176
0.6359652397391518,0.9999999187078856,1.0,0,CON,1.0,0.51,0.85,8.129211767755882e-08,0.251805646772614,3.171043069601704e-07,1.929257203043454e-09,1.1368116413768694e-07,0.85,751.0,0.0,1,n28,177
0.7491642796332895,0.9999999917522673,1.0,0,CON,0.0,0.06,0.88,18.6133275080149,0.14867695425475255,4.747889490144514e-08,1.3963149970755832e-09,2.7325989371696946e-08,0.88,1505.0,0.0,1,n28,178
0.8483597139409218,0.9999999361611432,1.0,0,CON,1.0,0.84,0.93,6.383885879412622e-08,0.08778530986015151,7.174732950067675e-07,9.37544117916157e-10,1.6236266810203586e-07,0.93,797.0,0.0,1,n28,179
0.09894713441556385,0.7109950044738853,0.0,0,CON,0.0,0.2,0.01,0.3410898752599991,0.5,0.9624484234314543,0.4595415855163162,0.2681706173319291,0.0,1823.0,0.0,1,n22,0
0.15033268542975384,0.7529733099669762,1.0,0,CON,1.0,0.43,0.12,0.2837254967414044,0.13964580540670762,0.9990650620304777,0.12496184184107864,0.3680141207365892,0.12,774.0,0.0,1,n22,1
0.8728252986525918,0.9622500062877881,1.0,0,CON,1.0,0.21,0.9,0.03848098028381743,0.0390019019353761,0.9678900756748595,4.5774962275364316e-07,0.6876019846483931,0.9,1020.0,0.0,1,n22,2
0.6160110704054558,0.9892228992961957,1.0,0,CON,1.0,0.26,0.62,0.010835594294087073,0.01089290401631805,0.9854698774729866,4.293965505878049e-05,0.691850757723342,0.0,740.0,0.0,0,n22,3
0.7377475704608689,0.735870596236582,0.0,0,CON,1.0,0.95,0.19,1.3313161301572982,0.7237506858957381,0.9999997965579219,0.04387362054268527,0.6434019008464711,0.0,2470.0,0.0,1,n22,4
0.5035511342565551,0.8311638641053477,1.0,0,CON,1.0,0.1,0.61,0.18492831451012187,0.20213749489113486,0.8350545939209484,5.0500157457169144e-05,0.6021950790316617,0.61,667.0,0.0,1,n22,5
0.14988626592362486,0.8256376365360655,1.0,0,CON,1.0,0.9,0.12,0.19159929840427525,0.05645530655393355,0.9999995422503769,0.12496184184107864,0.33771735788582447,0.12,1962.0,0.0,1,n22,6
0.9817971766031076,0.9842401106790414,1.0,0,CON,1.0,0.47,0.99,0.015885396778956423,0.01576749350641326,0.9995110924025373,1.0633860703806018e-07,0.6930789212752878,0.99,1273.0,0.0,1,n22,7
0.04362951232086866,0.7234918405256705,1.0,0,CON,1.0,0.08,0.06,0.32366601075488355,0.004403728659896224,0.7854149554994996,0.27425715923719973,0.1059970563874221,0.06,1073.0,0.0,1,n22,8
0.8093556413332668,0.9987791552433107,1.0,0,CON,1.0,0.29,0.81,0.0012215905947460188,0.0012299244710076186,0.9910175486428024,1.9704459145896295e-06,0.6930562979005048,0.81,591.0,0.0,1,n22,9
0.33868779457362747,0.9956458136703797,1.0,0,CON,1.0,0.49,0.34,0.004363693406008359,0.0003435075866865554,0.9996464826922766,0.004012178392527986,0.6670100669373492,0.34,1412.0,0.0,1,n22,10
0.9899759096027135,0.9999039554727102,1.0,0,CON,1.0,0.74,0.99,9.604913986079524e-05,9.593878721231693e-05,0.9999938676778335,1.0633860703806018e-07,0.6931453593055019,0.99,1116.0,0.0,1,n22,11
0.8699974764970888,0.9999724605540814,1.0,0,CON,1.0,0.8,0.87,2.7539825136103753e-05,2.6794898420013475e-05,0.999997682595571,7.446295451447717e-07,0.6931359283592927,0.87,1103.0,0.0,1,n22,12
0.2770447377208557,0.9894483218028475,1.0,0,CON,1.0,0.02,0.28,0.010607741879574405,7.4835903413073995e-06,0.5803904696972466,0.010547413725162838,0.634640430564204,0.28,1546.0,0.0,1,n22,13
0.8099975457287293,0.9999959426311399,1.0,0,CON,1.0,0.4,0.81,4.0573770912541754e-06,2.0901040010914594e-06,0.9984800097788349,1.9704459145896295e-06,0.6931193001424134,0.81,1105.0,0.0,1,n22,14
0.7799973070085595,0.9999962112912641,1.0,0,CON,1.0,0.45,0.78,3.788715913027424e-06,5.837485132323978e-07,0.9993238853212818,3.205356774042855e-06,0.6931034219926961,0.78,667.0,0.0,1,n22,15
0.27704672415695447,0.9894524266779922,1.0,0,CON,1.0,0.28,0.28,0.010603593237811708,1.630360625706126e-07,0.9894525862748371,0.010547413725162838,0.6346450828395892,0.0,620.0,0.0,0,n22,16
0.24291914759009425,0.7240384258473895,0.0,0,CON,0.0,0.27,0.19,0.32291081362996804,0.7207084347211893,0.9876183757540357,0.04387362054268527,0.594800342203301,0.27,763.0,0.0,0,n22,17
0.315014672218181,0.9177101676553338,0.0,0,CON,0.0,0.32,0.28,0.08587365972052591,0.9219962088466809,0.9944590016751121,0.010547413725162838,0.6569461204327725,0.32,683.0,0.0,0,n22,18
0.8349637617446789,0.9795133928662662,0.0,0,CON,0.0,0.85,0.17,0.0206993685248458,0.9782141955192363,0.9999989700525439,0.05968128729880405,0.688206738153572,0.0,809.0,0.0,1,n22,19
0.7895455538222464,0.2727189291986619,0.0,0,CON,0.0,0.39,0.94,1.299313577536474,0.2732070183871166,0.9982128457494152,2.3926448091850573e-07,0.6895672246156042,0.39,70.0,0.0,0,n22,20
0.6610472440784931,0.7971958375896494,0.0,0,CON,0.0,0.72,0.43,0.22665491194457266,0.7970128174374529,0.9999915179882185,0.0009349379695223418,0.69154806090974,0.0,581.0,0.0,1,n22,21
0.5362782572741704,0.7781065541640031,1.0,0,CON,0.0,0.35,0.59,1.505557986045836,0.22259899362104463,0.9965864699626108,6.984884959612707e-05,0.6874987752194468,0.0,2104.0,0.0,0,n22,22
0.8456566263118935,0.7828779236659982,0.0,0,CON,0.0,0.85,0.83,0.24477850361886708,0.7828784206804514,0.9999989700525439,1.4245897877401952e-06,0.693130785143093,0.85,414.0,0.0,0,n22,23
0.8851482342864458,0.9393593781526416,0.0,0,CON,0.0,0.89,0.81,0.06255714865694027,0.9393597643694905,0.9999994616491225,1.9704459145896295e-06,0.6931376858887962,0.89,3022.0,0.0,0,n22,24
0.9310159194976377,0.9830634160828704,0.0,0,CON,0.0,0.93,0.99,0.017081648115353183,0.9830636909106499,0.999999718605452,1.0633860703806018e-07,0.6931427006803261,0.93,796.0,0.0,0,n22,25
0.4199181460790495,0.9941770707503103,0.0,0,CON,0.0,0.42,0.5,0.005839948602698024,0.9952698309532015,0.9989006176201265,0.000300605002533233,0.6845859770103697,0.42,2125.0,0.0,0,n22,26
0.46009256346241434,0.9981047268084186,0.0,0,CON,0.0,0.46,0.73,0.0018970714943594058,0.9986789034674999,0.9994250542542024,7.2121036292433164e-06,0.6882888991280022,0.0,579.0,0.0,1,n22,27
0.5070748502990108,0.7209768911329532,1.0,0,CON,1.0,0.5,0.51,0.3271481933440499,0.27892263963481323,0.9996993949974667,0.0002556102620312828,0.6906744677111185,0.0,1441.0,0.0,0,n22,28
0.59470876311506,0.12472562020584407,1.0,0,CON,0.0,0.74,0.03,0.13321786487187837,0.7986091425025215,0.9999938676778335,0.38070315392118337,0.5592779488798149,0.0,866.0,0.0,0,n22,29
0.8200886497245411,0.9440639142873047,0.0,0,CON,0.0,0.85,0.32,0.05756140931574864,0.9437532230064343,0.9999989700525439,0.005540998324887686,0.6912027383133365,0.85,2047.0,0.0,0,n22,30
0.3037110173850853,0.9767632506640929,0.0,0,CON,0.0,0.3,0.68,0.023510979063630828,0.9842907470504041,0.9923521059939842,1.6227266389332385e-05,0.6489600439368939,0.3,728.0,0.0,0,n22,31
0.10562204488472218,0.8712737453029389,0.0,0,CON,0.0,0.12,0.25,0.13779906298560823,0.995612537439032,0.8750381581589215,0.01704500068522086,0.3177253601001566,0.0,724.0,0.0,1,n22,32
0.47646161285259164,0.7215791353108117,1.0,0,CON,1.0,0.52,0.46,0.3263132251323372,0.2780662293273789,0.999782651102463,0.0005749457457978167,0.6890651117177756,0.0,3393.0,0.0,0,n22,33
0.7157534210840888,0.8235654216810271,0.0,0,CON,0.0,0.87,0.12,0.19411228906996397,0.798369954288241,0.9999992553704545,0.12496184184107864,0.617184985602845,0.87,835.0,0.0,0,n22,34
0.31400897393690025,0.9352100520515663,0.0,0,CON,0.0,0.29,0.76,0.06698412032391043,0.9436864197447803,0.9910175486428024,4.4335414341532945e-06,0.6447595103528508,0.29,2333.0,0.0,0,n22,35
0.42583666422348054,0.9831900244187631,0.0,0,CON,0.0,0.42,0.82,0.016952866816401804,0.9842720894598491,0.9989006176201265,1.6754334517385121e-06,0.6846930114596478,0.0,1003.0,0.0,1,n22,36
0.4609636186890378,0.2761875483034586,0.0,0,CON,0.0,0.65,0.39,1.286675121197476,0.27489893734392723,0.999973603074758,0.0017871542505850891,0.6835695928404293,0.65,375.0,0.0,0,n22,37
0.13789444248067118,0.7494690083317704,0.0,0,CON,0.0,0.15,0.15,0.2883903120852441,0.7974853562082663,0.9192962832044745,0.08070371679552539,0.41266244344324376,0.15,1541.0,0.0,0,n22,38
0.44501662758827915,0.05759779956885164,1.0,0,CON,0.0,0.42,0.87,0.05932313116484538,0.9434393589221017,0.9989006176201265,7.446295451447717e-07,0.6850434591815362,0.87,3406.0,0.0,1,n22,39
0.24074164672491316,0.7256138762635581,1.0,0,CON,1.0,0.26,0.24,0.3207372565168276,0.26349469825812966,0.9854698774729866,0.01998632690682267,0.600978505352437,0.24,1668.0,0.0,1,n22,40
0.40678487230506977,0.9250221320480109,1.0,0,CON,1.0,0.5,0.4,0.07793761521755678,0.07359185871730783,0.9996993949974667,0.0015199902211645844,0.6824011610147734,0.4,898.0,0.0,1,n22,41
0.6589571782485572,0.9794254656228748,1.0,0,CON,1.0,0.61,0.66,0.02078913880335078,0.020553588763910183,0.9999494998425419,2.244489584230813e-05,0.6928785682174758,0.66,592.0,0.0,1,n22,42
0.9452748372991643,0.9947965682410665,1.0,0,CON,1.0,0.14,0.95,0.005217016756197393,0.0057404449138689865,0.9064157156411794,2.0344207789384543e-07,0.6913600009783964,0.95,851.0,0.0,1,n22,43
0.32806836247051097,0.9939195341551992,1.0,0,CON,1.0,0.11,0.33,0.006099027156442487,0.0016032581067801461,0.85619880142027,0.004715318047293834,0.6625711377748718,0.33,630.0,0.0,1,n22,44
0.3995176486478835,0.9980329211217926,1.0,0,CON,1.0,0.68,0.4,0.0019690161187507454,0.00044777653919229345,0.9999837727336106,0.0015199902211645844,0.6817700607178478,0.4,612.0,0.0,1,n22,45
0.4496767404754984,0.9991998660928146,1.0,0,CON,1.0,0.3,0.45,0.0008004541851749927,0.000125060230915472,0.9923521059939842,0.0006761146787184403,0.6875313213393447,0.45,1020.0,0.0,1,n22,46
0.5198932693232803,0.9997477308305224,1.0,0,CON,1.0,0.7,0.52,0.00025230099469702056,3.492827334107985e-05,0.9999882679909602,0.00021734889753713562,0.6910967997887416,0.0,3122.0,0.0,0,n22,47
0.681877357311562,0.7206965309839887,0.0,0,CON,0.0,0.64,0.79,0.3275371304614271,0.7207181443603091,0.9999689552055713,2.72545565303189e-06,0.6928820428404164,0.0,739.0,0.0,1,n22,48
